# group  group_size  exttype  extval  t  delta  Q_T  file
BI  120  angle  0.27941  50  0.759231203767975149  17.3806872789  qcoGBIN0T50exttypeangleextval0.27941f1s0v0.0.0.txt
BI  120  angle  0.2807  50  0.757149165473313013  17.2091223720  qcoGBIN0T50exttypeangleextval0.2807f1s0v0.0.0.txt
BI  120  angle  0.28125  50  0.756262189442431398  17.1369171971  qcoGBIN0T50exttypeangleextval0.28125f1s0v0.0.0.txt
BI  120  angle  0.28169  50  0.755549202032032130  17.0792527938  qcoGBIN0T50exttypeangleextval0.28169f1s0v0.0.0.txt
BI  120  angle  0.28235  50  0.754474004168834367  16.9929223958  qcoGBIN0T50exttypeangleextval0.28235f1s0v0.0.0.txt
BI  120  angle  0.28358  50  0.752475244393924103  16.8344147255  qcoGBIN0T50exttypeangleextval0.28358f1s0v0.0.0.txt
BI  120  angle  0.28378  50  0.752146664863762027  16.8086001697  qcoGBIN0T50exttypeangleextval0.28378f1s0v0.0.0.txt
BI  120  angle  0.28409  50  0.751646004920568211  16.7693965798  qcoGBIN0T50exttypeangleextval0.28409f1s0v0.0.0.txt
BI  120  angle  0.28421  50  0.751450905649024503  16.7541619897  qcoGBIN0T50exttypeangleextval0.28421f1s0v0.0.0.txt
BI  120  angle  0.28571  50  0.748993201239155693  16.5642611212  qcoGBIN0T50exttypeangleextval0.28571f1s0v0.0.0.txt
BI  120  angle  0.28736  50  0.746298907477150109  16.3602734321  qcoGBIN0T50exttypeangleextval0.28736f1s0v0.0.0.txt
BI  120  angle  0.28788  50  0.745439324147070148  16.2960946508  qcoGBIN0T50exttypeangleextval0.28788f1s0v0.0.0.txt
BI  120  angle  0.28814  50  0.745016409964127102  16.2646762483  qcoGBIN0T50exttypeangleextval0.28814f1s0v0.0.0.txt
BI  120  angle  0.28916  50  0.743332296011969262  16.1405814659  qcoGBIN0T50exttypeangleextval0.28916f1s0v0.0.0.txt
BI  120  angle  0.29032  50  0.741403988365108568  16.0004612231  qcoGBIN0T50exttypeangleextval0.29032f1s0v0.0.0.txt
BI  120  angle  0.2907  50  0.740782476065231732  15.9557395227  qcoGBIN0T50exttypeangleextval0.2907f1s0v0.0.0.txt
BI  120  angle  0.29091  50  0.740431919756959211  15.9306084441  qcoGBIN0T50exttypeangleextval0.29091f1s0v0.0.0.txt
BI  120  angle  0.29114  50  0.740050097340349655  15.9033123689  qcoGBIN0T50exttypeangleextval0.29114f1s0v0.0.0.txt
BI  120  angle  0.29231  50  0.738108338545808484  15.7657188842  qcoGBIN0T50exttypeangleextval0.29231f1s0v0.0.0.txt
BI  120  angle  0.29293  50  0.737073124758443998  15.6931865679  qcoGBIN0T50exttypeangleextval0.29293f1s0v0.0.0.txt
BI  120  angle  0.29348  50  0.736157593014063472  15.6295097797  qcoGBIN0T50exttypeangleextval0.29348f1s0v0.0.0.txt
BI  120  angle  0.29474  50  0.734054098188684057  15.4848538314  qcoGBIN0T50exttypeangleextval0.29474f1s0v0.0.0.txt
BI  120  angle  0.29508  50  0.733476187032246485  15.4455074066  qcoGBIN0T50exttypeangleextval0.29508f1s0v0.0.0.txt
BI  120  angle  0.29545  50  0.732851777674231930  15.4031847447  qcoGBIN0T50exttypeangleextval0.29545f1s0v0.0.0.txt
BI  120  angle  0.29592  50  0.732073686994144435  15.3507189894  qcoGBIN0T50exttypeangleextval0.29592f1s0v0.0.0.txt
BI  120  angle  0.2963  50  0.731439061135190416  15.3081498700  qcoGBIN0T50exttypeangleextval0.2963f1s0v0.0.0.txt
BI  120  angle  0.29688  50  0.730466202994955793  15.2432784511  qcoGBIN0T50exttypeangleextval0.29688f1s0v0.0.0.txt
BI  120  angle  0.2973  50  0.729755450869524536  15.1961770201  qcoGBIN0T50exttypeangleextval0.2973f1s0v0.0.0.txt
BI  120  angle  0.29762  50  0.729213457049001645  15.1604237343  qcoGBIN0T50exttypeangleextval0.29762f1s0v0.0.0.txt
BI  120  angle  0.29851  50  0.727714808275682024  15.0622972232  qcoGBIN0T50exttypeangleextval0.29851f1s0v0.0.0.txt
BI  120  angle  0.2987  50  0.727387421685785185  15.0410032177  qcoGBIN0T50exttypeangleextval0.2987f1s0v0.0.0.txt
BI  120  angle  0.29885  50  0.727135196776366954  15.0246324096  qcoGBIN0T50exttypeangleextval0.29885f1s0v0.0.0.txt
BI  120  angle  0.3012  50  0.723145918816030631  14.7696332636  qcoGBIN0T50exttypeangleextval0.3012f1s0v0.0.0.txt
BI  120  angle  0.30137  50  0.722865449085579592  14.7519787303  qcoGBIN0T50exttypeangleextval0.30137f1s0v0.0.0.txt
BI  120  angle  0.30159  50  0.722495781489859601  14.7287634723  qcoGBIN0T50exttypeangleextval0.30159f1s0v0.0.0.txt
BI  120  angle  0.30189  50  0.721986319409648636  14.6968691931  qcoGBIN0T50exttypeangleextval0.30189f1s0v0.0.0.txt
BI  120  angle  0.30233  50  0.721239277038635551  14.6503100847  qcoGBIN0T50exttypeangleextval0.30233f1s0v0.0.0.txt
BI  120  angle  0.30263  50  0.720717876934625745  14.6179600819  qcoGBIN0T50exttypeangleextval0.30263f1s0v0.0.0.txt
BI  120  angle  0.30303  50  0.720037939714133102  14.5759528417  qcoGBIN0T50exttypeangleextval0.30303f1s0v0.0.0.txt
BI  120  angle  0.30357  50  0.719114197453203485  14.5192054469  qcoGBIN0T50exttypeangleextval0.30357f1s0v0.0.0.txt
BI  120  angle  0.30435  50  0.717786881409911759  14.4383091316  qcoGBIN0T50exttypeangleextval0.30435f1s0v0.0.0.txt
BI  120  angle  0.30508  50  0.716524940142937883  14.3620921615  qcoGBIN0T50exttypeangleextval0.30508f1s0v0.0.0.txt
BI  120  angle  0.30588  50  0.715156760053670459  14.2802133955  qcoGBIN0T50exttypeangleextval0.30588f1s0v0.0.0.txt
BI  120  angle  0.30612  50  0.714744440081446553  14.2556904144  qcoGBIN0T50exttypeangleextval0.30612f1s0v0.0.0.txt
BI  120  angle  0.30851  50  0.710631396220396283  14.0148475711  qcoGBIN0T50exttypeangleextval0.30851f1s0v0.0.0.txt
BI  120  angle  0.30882  50  0.710090942948394699  13.9837030618  qcoGBIN0T50exttypeangleextval0.30882f1s0v0.0.0.txt
